GEO_ID,Zip Code,ucgid,County,County Code,State Number,State,Year,CENSUS_Category,Population,Variable Code,Label,Type,Category,Detail
860Z200US99613,99613,860Z200US99613,Lake and Peninsula Borough,0500000US02164,02,Alaska,2023,S1901_C01_012E,121786,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99625,99625,860Z200US99625,Lake and Peninsula Borough,0500000US02164,02,Alaska,2023,S1901_C01_012E,23750,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99640,99640,860Z200US99640,Lake and Peninsula Borough,0500000US02164,02,Alaska,2023,S1901_C01_012E,51667,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99647,99647,860Z200US99647,Lake and Peninsula Borough,0500000US02164,02,Alaska,2023,S1901_C01_012E,80833,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99648,99648,860Z200US99648,Lake and Peninsula Borough,0500000US02164,02,Alaska,2023,S1901_C01_012E,44167,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99649,99649,860Z200US99649,Lake and Peninsula Borough,0500000US02164,02,Alaska,2023,S1901_C01_012E,98438,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99653,99653,860Z200US99653,Lake and Peninsula Borough,0500000US02164,02,Alaska,2023,S1901_C01_012E,66250,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99695,99695,860Z200US99695,Lake and Peninsula Borough,0500000US02164,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99588,99588,860Z200US99588,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,81759,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99623,99623,860Z200US99623,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,87606,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99645,99645,860Z200US99645,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,97069,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99652,99652,860Z200US99652,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,71310,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99654,99654,860Z200US99654,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,93739,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99667,99667,860Z200US99667,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,36964,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99674,99674,860Z200US99674,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,65809,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99676,99676,860Z200US99676,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,62000,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99683,99683,860Z200US99683,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,63281,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99688,99688,860Z200US99688,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,67907,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99694,99694,860Z200US99694,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,72411,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99729,99729,860Z200US99729,Matanuska-Susitna Borough,0500000US02170,02,Alaska,2023,S1901_C01_012E,41000,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99659,99659,860Z200US99659,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,56250,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99671,99671,860Z200US99671,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,48333,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99684,99684,860Z200US99684,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,100625,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99739,99739,860Z200US99739,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,35000,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99742,99742,860Z200US99742,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,48750,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99753,99753,860Z200US99753,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,34250,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99762,99762,860Z200US99762,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,109896,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99769,99769,860Z200US99769,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,51875,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99771,99771,860Z200US99771,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,65833,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99772,99772,860Z200US99772,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,62083,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99778,99778,860Z200US99778,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,42500,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99783,99783,860Z200US99783,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,38125,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99784,99784,860Z200US99784,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,56563,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99785,99785,860Z200US99785,Nome Census Area,0500000US02180,02,Alaska,2023,S1901_C01_012E,55000,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99519,99519,860Z200US99519,North Slope Borough,0500000US02185,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99721,99721,860Z200US99721,North Slope Borough,0500000US02185,02,Alaska,2023,S1901_C01_012E,83250,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99723,99723,860Z200US99723,North Slope Borough,0500000US02185,02,Alaska,2023,S1901_C01_012E,89038,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99734,99734,860Z200US99734,North Slope Borough,0500000US02185,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99747,99747,860Z200US99747,North Slope Borough,0500000US02185,02,Alaska,2023,S1901_C01_012E,88750,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99759,99759,860Z200US99759,North Slope Borough,0500000US02185,02,Alaska,2023,S1901_C01_012E,92000,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99766,99766,860Z200US99766,North Slope Borough,0500000US02185,02,Alaska,2023,S1901_C01_012E,81944,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99782,99782,860Z200US99782,North Slope Borough,0500000US02185,02,Alaska,2023,S1901_C01_012E,85750,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99789,99789,860Z200US99789,North Slope Borough,0500000US02185,02,Alaska,2023,S1901_C01_012E,62083,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99791,99791,860Z200US99791,North Slope Borough,0500000US02185,02,Alaska,2023,S1901_C01_012E,89875,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99727,99727,860Z200US99727,Northwest Arctic Borough,0500000US02188,02,Alaska,2023,S1901_C01_012E,56136,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99736,99736,860Z200US99736,Northwest Arctic Borough,0500000US02188,02,Alaska,2023,S1901_C01_012E,55625,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99749,99749,860Z200US99749,Northwest Arctic Borough,0500000US02188,02,Alaska,2023,S1901_C01_012E,66406,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99750,99750,860Z200US99750,Northwest Arctic Borough,0500000US02188,02,Alaska,2023,S1901_C01_012E,70278,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99751,99751,860Z200US99751,Northwest Arctic Borough,0500000US02188,02,Alaska,2023,S1901_C01_012E,31429,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99752,99752,860Z200US99752,Northwest Arctic Borough,0500000US02188,02,Alaska,2023,S1901_C01_012E,106328,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99761,99761,860Z200US99761,Northwest Arctic Borough,0500000US02188,02,Alaska,2023,S1901_C01_012E,77500,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99763,99763,860Z200US99763,Northwest Arctic Borough,0500000US02188,02,Alaska,2023,S1901_C01_012E,63125,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99770,99770,860Z200US99770,Northwest Arctic Borough,0500000US02188,02,Alaska,2023,S1901_C01_012E,50833,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99773,99773,860Z200US99773,Northwest Arctic Borough,0500000US02188,02,Alaska,2023,S1901_C01_012E,76667,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99786,99786,860Z200US99786,Northwest Arctic Borough,0500000US02188,02,Alaska,2023,S1901_C01_012E,41563,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99833,99833,860Z200US99833,Petersburg Borough,0500000US02195,02,Alaska,2023,S1901_C01_012E,77026,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99830,99830,860Z200US99830,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,50833,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99833,99833,860Z200US99833,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,77026,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99836,99836,860Z200US99836,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,37917,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99901,99901,860Z200US99901,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,89155,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99918,99918,860Z200US99918,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,48611,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99919,99919,860Z200US99919,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,65357,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99921,99921,860Z200US99921,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,59455,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99922,99922,860Z200US99922,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,49375,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99923,99923,860Z200US99923,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99925,99925,860Z200US99925,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,60000,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99926,99926,860Z200US99926,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,69464,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99927,99927,860Z200US99927,Prince of Wales-Hyder Census Area,0500000US02198,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99835,99835,860Z200US99835,Sitka City and Borough,0500000US02220,02,Alaska,2023,S1901_C01_012E,101207,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99840,99840,860Z200US99840,Skagway Municipality,0500000US02230,02,Alaska,2023,S1901_C01_012E,78594,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99706,99706,860Z200US99706,Southeast Fairbanks Census Area,0500000US02240,02,Alaska,2023,S1901_C01_012E,13750,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99732,99732,860Z200US99732,Southeast Fairbanks Census Area,0500000US02240,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99737,99737,860Z200US99737,Southeast Fairbanks Census Area,0500000US02240,02,Alaska,2023,S1901_C01_012E,90274,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99738,99738,860Z200US99738,Southeast Fairbanks Census Area,0500000US02240,02,Alaska,2023,S1901_C01_012E,48333,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99764,99764,860Z200US99764,Southeast Fairbanks Census Area,0500000US02240,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99776,99776,860Z200US99776,Southeast Fairbanks Census Area,0500000US02240,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99780,99780,860Z200US99780,Southeast Fairbanks Census Area,0500000US02240,02,Alaska,2023,S1901_C01_012E,43929,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99903,99903,860Z200US99903,Wrangell City and Borough,0500000US02275,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99929,99929,860Z200US99929,Wrangell City and Borough,0500000US02275,02,Alaska,2023,S1901_C01_012E,64659,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99689,99689,860Z200US99689,Yakutat City and Borough,0500000US02282,02,Alaska,2023,S1901_C01_012E,80625,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99558,99558,860Z200US99558,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,64028,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99590,99590,860Z200US99590,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,52188,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99602,99602,860Z200US99602,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,22917,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99627,99627,860Z200US99627,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,51250,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99665,99665,860Z200US99665,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99675,99675,860Z200US99675,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,62875,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99691,99691,860Z200US99691,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,35313,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99701,99701,860Z200US99701,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,73551,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99720,99720,860Z200US99720,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,26818,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99722,99722,860Z200US99722,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,39750,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99724,99724,860Z200US99724,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,50250,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99726,99726,860Z200US99726,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,93281,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99730,99730,860Z200US99730,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,19211,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99733,99733,860Z200US99733,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,32500,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99738,99738,860Z200US99738,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,48333,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99740,99740,860Z200US99740,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,39934,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99741,99741,860Z200US99741,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,86250,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99745,99745,860Z200US99745,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99746,99746,860Z200US99746,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,59167,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99748,99748,860Z200US99748,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,41250,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99754,99754,860Z200US99754,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,28250,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99756,99756,860Z200US99756,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99757,99757,860Z200US99757,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99758,99758,860Z200US99758,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,62917,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99760,99760,860Z200US99760,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,56250,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99765,99765,860Z200US99765,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,52143,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99767,99767,860Z200US99767,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99768,99768,860Z200US99768,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,35208,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99774,99774,860Z200US99774,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99777,99777,860Z200US99777,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,54167,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99781,99781,860Z200US99781,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,60750,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99788,99788,860Z200US99788,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,45000,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99790,99790,860Z200US99790,Yukon-Koyukuk Census Area,0500000US02290,02,Alaska,2023,S1901_C01_012E,-666666666,S1901_C01_012E,Estimate!!Households!!Median income (dollars),Households,SUMMARY INDICATORS,Median income (dollars)
860Z200US99553,99553,860Z200US99553,Aleutians East Borough,0500000US02013,02,Alaska,2023,S1901_C01_013E,46139,S1901_C01_013E,Estimate!!Households!!Mean income (dollars),Households,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99571,99571,860Z200US99571,Aleutians East Borough,0500000US02013,02,Alaska,2023,S1901_C01_013E,98474,S1901_C01_013E,Estimate!!Households!!Mean income (dollars),Households,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99583,99583,860Z200US99583,Aleutians East Borough,0500000US02013,02,Alaska,2023,S1901_C01_013E,82882,S1901_C01_013E,Estimate!!Households!!Mean income (dollars),Households,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99612,99612,860Z200US99612,Aleutians East Borough,0500000US02013,02,Alaska,2023,S1901_C01_013E,79027,S1901_C01_013E,Estimate!!Households!!Mean income (dollars),Households,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99661,99661,860Z200US99661,Aleutians East Borough,0500000US02013,02,Alaska,2023,S1901_C01_013E,98929,S1901_C01_013E,Estimate!!Households!!Mean income (dollars),Households,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99546,99546,860Z200US99546,Aleutians West Census Area,0500000US02016,02,Alaska,2023,S1901_C01_013E,82564,S1901_C01_013E,Estimate!!Households!!Mean income (dollars),Households,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99547,99547,860Z200US99547,Aleutians West Census Area,0500000US02016,02,Alaska,2023,S1901_C01_013E,59700,S1901_C01_013E,Estimate!!Households!!Mean income (dollars),Households,SUMMARY INDICATORS,Mean income (dollars)
